size_sq_ft,propertyType,bedrooms,localityName,price,price_per_sqft
2750,Independent Floor,3,Poorvi Pitampura,110000,40.0
900,Independent Floor,3,Poorvi Pitampura,30000,33.333333333333336
900,Independent Floor,2,Poorvi Pitampura,30000,33.333333333333336
850,Apartment,3,other,23000,27.058823529411764
855,Apartment,2,other,16000,18.71345029239766
850,Apartment,2,Khirki Extension,16500,19.41176470588235
630,Apartment,2,Sant Nagar,11000,17.46031746031746
900,Independent Floor,3,Prashant Vihar Sector 14,32000,35.55555555555556
900,Independent Floor,3,Prashant Vihar Sector 14,31000,34.44444444444444
900,Independent Floor,3,Prashant Vihar Sector 14,30000,33.333333333333336
1350,Independent Floor,3,Prashant Vihar Sector 14,46000,34.074074074074076
1350,Independent Floor,3,Prashant Vihar Sector 14,47000,34.81481481481482
1350,Independent Floor,3,Prashant Vihar Sector 14,48000,35.55555555555556
1350,Independent Floor,3,Prashant Vihar Sector 14,50000,37.03703703703704
900,Independent Floor,3,Poorvi Pitampura,29500,32.77777777777778
900,Independent Floor,3,Poorvi Pitampura,32000,35.55555555555556
900,Independent Floor,2,other,20000,22.22222222222222
900,Independent Floor,3,laxmi nagar,15500,17.22222222222222
550,Independent Floor,2,other,11500,20.90909090909091
550,Independent Floor,2,other,11000,20.0
2800,Independent Floor,4,other,65000,23.214285714285715
1250,Apartment,2,Dwarka 11 Sector,27000,21.6
1658,Apartment,3,other,30000,18.094089264173704
600,Apartment,2,other,15500,25.833333333333332
600,Independent Floor,2,Dr Mukherjee Nagar West Bhai Parmanand Colony,11000,18.333333333333332
750,Independent Floor,2,Chattarpur Enclave Phase 2,16000,21.333333333333332
6854,Independent House,5,other,1546416,225.62241027137438
651,Independent Floor,3,laxmi nagar,13000,19.96927803379416
651,Independent Floor,2,laxmi nagar,13500,20.737327188940093
800,Apartment,2,Chhattarpur Enclave Phase1,13500,16.875
900,Independent Floor,2,other,21000,23.333333333333332
1500,Independent Floor,3,Chittaranjan Park,49000,32.666666666666664
1800,Independent Floor,3,other,59000,32.77777777777778
900,Independent Floor,2,New Rajendra Nagar,33000,36.666666666666664
1400,Independent Floor,3,Chittaranjan Park,73000,52.142857142857146
1600,Independent Floor,3,Chittaranjan Park,59000,36.875
1350,Independent Floor,3,Poorvi Pitampura,43000,31.85185185185185
750,Independent Floor,2,Poorvi Pitampura,24000,32.0
3200,Apartment,3,Dwarka 11 Sector,35000,10.9375
1800,Independent Floor,3,other,50000,27.77777777777778
2100,Independent House,5,Prashant Vihar Sector 14,35000,16.666666666666668
1080,Independent Floor,3,Sector-8 Dwarka,25000,23.14814814814815
800,Independent Floor,2,Sant Nagar,9000,11.25
560,Independent Floor,2,laxmi nagar,12500,22.321428571428573
1050,Apartment,3,other,32000,30.476190476190474
750,Independent Floor,2,Raju Park,8500,11.333333333333334
750,Independent Floor,2,other,10000,13.333333333333334
750,Independent Floor,2,Jawahar Park,10000,13.333333333333334
750,Independent Floor,2,Chattarpur Enclave Phase 2,15000,20.0
650,Independent Floor,2,Mayur Vihar Phase 2,13000,20.0
1232,Apartment,3,Khirki Extension,27700,22.483766233766232
1225,Apartment,3,Khirki Extension,25500,20.816326530612244
853,Apartment,2,other,20000,23.446658851113718
850,Independent Floor,2,GTB Nagar,28000,32.94117647058823
1200,Apartment,3,vikaspuri,28000,23.333333333333332
1300,Apartment,3,vikaspuri,26000,20.0
1750,Independent Floor,3,Poorvi Pitampura,55000,31.428571428571427
900,Independent Floor,3,Uttari Pitampura,29000,32.22222222222222
1350,Independent Floor,3,Poorvi Pitampura,41000,30.37037037037037
1350,Independent Floor,3,Poorvi Pitampura,39000,28.88888888888889
900,Independent Floor,3,Prashant Vihar Sector 14,32000,35.55555555555556
900,Independent Floor,3,Prashant Vihar Sector 14,30000,33.333333333333336
1350,Independent Floor,3,Prashant Vihar Sector 14,52000,38.51851851851852
900,Independent Floor,3,Uttari Pitampura,28000,31.11111111111111
1350,Independent Floor,3,Prashant Vihar Sector 14,50000,37.03703703703704
900,Independent Floor,2,Prashant Vihar Sector 14,32000,35.55555555555556
900,Independent Floor,3,other,30000,33.333333333333336
900,Independent Floor,3,other,30000,33.333333333333336
750,Independent Floor,2,other,25000,33.333333333333336
750,Independent Floor,2,other,25000,33.333333333333336
900,Independent Floor,3,Poorvi Pitampura,29000,32.22222222222222
900,Independent Floor,3,Prashant Vihar Sector 14,31000,34.44444444444444
750,Independent Floor,2,Prashant Vihar Sector 14,21000,28.0
750,Independent Floor,2,Prashant Vihar Sector 14,26000,34.666666666666664
900,Independent Floor,3,other,31000,34.44444444444444
750,Independent Floor,2,Uttari Pitampura,25000,33.333333333333336
750,Independent Floor,2,Prashant Vihar Sector 14,25000,33.333333333333336
900,Independent Floor,3,Poorvi Pitampura,28000,31.11111111111111
2550,Independent Floor,3,other,95000,37.254901960784316
900,Independent Floor,3,Poorvi Pitampura,31500,35.0
900,Independent Floor,3,other,31000,34.44444444444444
2350,Independent Floor,3,other,70000,29.78723404255319
900,Independent Floor,2,Poorvi Pitampura,36000,40.0
1750,Independent Floor,3,Poorvi Pitampura,51000,29.142857142857142
750,Independent Floor,2,Prashant Vihar Sector 14,27000,36.0
900,Independent Floor,2,Uttari Pitampura,27000,30.0
1650,Independent Floor,3,other,59000,35.75757575757576
1650,Independent Floor,3,other,58000,35.15151515151515
900,Independent Floor,3,Uttari Pitampura,31000,34.44444444444444
1350,Independent Floor,3,Poorvi Pitampura,37000,27.40740740740741
750,Independent Floor,2,Poorvi Pitampura,26000,34.666666666666664
1350,Independent Floor,3,Poorvi Pitampura,38000,28.14814814814815
900,Independent Floor,3,Uttari Pitampura,30000,33.333333333333336
900,Independent Floor,2,Poorvi Pitampura,21000,23.333333333333332
900,Independent Floor,2,Poorvi Pitampura,28000,31.11111111111111
900,Apartment,2,other,18000,20.0
1250,Apartment,3,other,25000,20.0
800,Independent Floor,2,other,25000,31.25
450,Independent Floor,2,other,8500,18.88888888888889
2450,Apartment,4,other,35000,14.285714285714286
1658,Apartment,3,other,26000,15.681544028950542
2350,Apartment,4,Dwarka 11 Sector,35000,14.893617021276595
1685,Apartment,3,other,26000,15.43026706231454
1650,Apartment,3,Dwarka 11 Sector,40000,24.242424242424242
1850,Apartment,3,other,32000,17.2972972972973
730,Apartment,2,other,17000,23.28767123287671
651,Independent Floor,2,Mangal Bazar Road,11000,16.897081413210447
651,Apartment,2,other,15000,23.04147465437788
651,Apartment,2,other,15000,23.04147465437788
1600,Independent Floor,2,New Rajendra Nagar,30000,18.75
651,Independent Floor,2,laxmi nagar,10000,15.360983102918587
450,Independent Floor,2,Sant Nagar,8000,17.77777777777778
651,Independent Floor,2,laxmi nagar,17000,26.113671274961597
900,Apartment,2,other,20000,22.22222222222222
1300,Independent Floor,3,Chittaranjan Park,48000,36.92307692307692
1440,Independent Floor,3,Chittaranjan Park,50000,34.72222222222222
1750,Independent Floor,3,Poorvi Pitampura,60000,34.285714285714285
1650,Independent Floor,3,other,55000,33.333333333333336
1350,Independent Floor,3,other,38000,28.14814814814815
1650,Independent Floor,3,other,60000,36.36363636363637
2750,Independent Floor,3,Poorvi Pitampura,85000,30.90909090909091
900,Independent Floor,2,other,35000,38.888888888888886
760,Apartment,2,laxmi nagar,12500,16.44736842105263
660,Apartment,2,other,12000,18.181818181818183
560,Independent Floor,2,laxmi nagar,13000,23.214285714285715
1100,Independent Floor,2,South Extension,60000,54.54545454545455
800,Independent Floor,2,other,22000,27.5
600,Apartment,2,Chhattarpur Enclave Phase1,12000,20.0
1250,Independent Floor,3,other,25000,20.0
1250,Independent Floor,3,Chattarpur Enclave Phase 2,25000,20.0
800,Independent Floor,2,Mayur Vihar Phase 2,16500,20.625
1150,Apartment,3,Khirki Extension,26500,23.043478260869566
930,Apartment,2,Khirki Extension,26000,27.956989247311828
1000,Independent House,3,Dr Mukherjee Nagar West Bhai Parmanand Colony,35000,35.0
750,Independent Floor,2,Prashant Vihar Sector 14,23000,30.666666666666668
2700,Independent Floor,4,other,100000,37.03703703703704
900,Independent Floor,3,Poorvi Pitampura,29500,32.77777777777778
1350,Independent Floor,3,Poorvi Pitampura,46000,34.074074074074076
900,Independent Floor,3,Poorvi Pitampura,40000,44.44444444444444
1350,Independent Floor,3,Poorvi Pitampura,35000,25.925925925925927
900,Independent Floor,3,Poorvi Pitampura,27000,30.0
900,Independent Floor,3,other,26000,28.88888888888889
650,Apartment,2,other,21000,32.30769230769231
650,Apartment,2,Poorvi Pitampura,18000,27.692307692307693
1750,Independent Floor,3,Poorvi Pitampura,53000,30.285714285714285
900,Independent Floor,2,Poorvi Pitampura,22000,24.444444444444443
1350,Independent Floor,3,Uttari Pitampura,46000,34.074074074074076
1750,Independent Floor,3,Poorvi Pitampura,65000,37.142857142857146
1000,Independent Floor,2,Sant Nagar,20000,20.0
750,Independent Floor,2,other,30000,40.0
750,Independent Floor,2,other,25000,33.333333333333336
750,Independent Floor,2,Prashant Vihar Sector 14,28000,37.333333333333336
1600,Apartment,3,other,28000,17.5
1750,Independent Floor,3,Uttari Pitampura,48000,27.428571428571427
750,Independent Floor,2,Prashant Vihar Sector 14,22000,29.333333333333332
1500,Independent Floor,4,South Extension,150000,100.0
900,Independent Floor,3,Prashant Vihar Sector 14,29000,32.22222222222222
1350,Independent Floor,3,Prashant Vihar Sector 14,46000,34.074074074074076
750,Independent Floor,2,Prashant Vihar Sector 14,20000,26.666666666666668
750,Independent Floor,2,Prashant Vihar Sector 14,37500,50.0
450,Independent Floor,2,Sector-7 Rohini,18000,40.0
900,Independent Floor,3,other,32000,35.55555555555556
1750,Independent Floor,3,other,50000,28.571428571428573
1150,Independent Floor,3,other,38000,33.04347826086956
1750,Independent Floor,3,other,55000,31.428571428571427
2000,Independent Floor,4,other,205000,102.5
1350,Independent Floor,3,Poorvi Pitampura,41000,30.37037037037037
1250,Independent Floor,2,other,25000,20.0
700,Independent Floor,2,other,8000,11.428571428571429
950,Independent Floor,2,Chattarpur Enclave Phase 2,15000,15.789473684210526
950,Independent Floor,3,other,22000,23.157894736842106
650,Apartment,2,other,10000,15.384615384615385
2500,Apartment,3,Dwarka 11 Sector,32000,12.8
5412,Independent House,4,South Extension Part 1,325641,60.17017738359202
2000,Independent Floor,3,New Rajendra Nagar,70000,35.0
750,Independent Floor,2,other,17500,23.333333333333332
1800,Independent Floor,3,other,45000,25.0
850,Independent Floor,2,Chattarpur Enclave Phase 2,15000,17.647058823529413
720,Independent Floor,2,other,18000,25.0
2000,Independent Floor,3,Chittaranjan Park,80000,40.0
1200,Independent Floor,2,South Extension,45000,37.5
2000,Apartment,4,other,32000,16.0
1800,Independent Floor,3,other,45000,25.0
1200,Independent Floor,3,Chittaranjan Park,46000,38.333333333333336
750,Independent Floor,2,Uttari Pitampura,26000,34.666666666666664
750,Independent Floor,2,Prashant Vihar Sector 14,25000,33.333333333333336
1350,Independent Floor,3,Poorvi Pitampura,45000,33.333333333333336
900,Independent Floor,3,Uttari Pitampura,29000,32.22222222222222
580,Independent Floor,2,laxmi nagar,12500,21.551724137931036
560,Independent Floor,2,laxmi nagar,12000,21.428571428571427
560,Independent Floor,2,laxmi nagar,13500,24.107142857142858
900,Independent Floor,2,other,16000,17.77777777777778
618,Apartment,2,Khirki Extension,15860,25.663430420711975
980,Apartment,3,other,18000,18.367346938775512
460,Independent Floor,2,laxmi nagar,11000,23.91304347826087
2750,Independent Floor,4,other,90000,32.72727272727273
1750,Independent Floor,3,other,45000,25.714285714285715
900,Independent Floor,3,other,28000,31.11111111111111
2350,Independent Floor,3,Uttari Pitampura,65000,27.659574468085108
1350,Independent Floor,3,Uttari Pitampura,42000,31.11111111111111
1250,Independent Floor,3,other,38000,30.4
1350,Independent Floor,3,other,38000,28.14814814814815
900,Independent Floor,2,Uttari Pitampura,21000,23.333333333333332
900,Independent Floor,2,other,25000,27.77777777777778
550,Apartment,2,other,17000,30.90909090909091
900,Independent Floor,2,other,22000,24.444444444444443
900,Independent Floor,2,other,21000,23.333333333333332
900,Independent Floor,2,other,22000,24.444444444444443
1200,Apartment,3,Poorvi Pitampura,55000,45.833333333333336
900,Independent Floor,2,Uttari Pitampura,22000,24.444444444444443
900,Independent Floor,3,Prashant Vihar Sector 14,30500,33.888888888888886
750,Independent Floor,2,other,25000,33.333333333333336
900,Independent Floor,2,other,18000,20.0
651,Independent Floor,2,laxmi nagar,15000,23.04147465437788
900,Independent House,2,Govindpuri,13000,14.444444444444445
750,Apartment,2,other,20000,26.666666666666668
550,Apartment,2,other,16000,29.09090909090909
900,Independent Floor,2,Poorvi Pitampura,22000,24.444444444444443
1627,Apartment,3,other,47000,28.887523048555625
500,Independent Floor,2,other,13000,26.0
1260,Apartment,3,other,12000,9.523809523809524
550,Independent Floor,2,Govindpuri,10500,19.09090909090909
480,Independent Floor,2,Govindpuri,9200,19.166666666666668
1080,Independent Floor,3,other,22000,20.37037037037037
800,Independent Floor,2,Govindpuri,13000,16.25
550,Independent Floor,2,Govindpuri,12500,22.727272727272727
660,Apartment,2,other,16000,24.242424242424242
684,Apartment,2,Khirki Extension,15500,22.660818713450293
1440,Independent Floor,3,Chittaranjan Park,50000,34.72222222222222
900,Apartment,2,other,35000,38.888888888888886
900,Apartment,2,other,27000,30.0
5000,Villa,4,other,200000,40.0
1200,Independent Floor,3,Chittaranjan Park,50000,41.666666666666664
555,Independent Floor,2,laxmi nagar,12000,21.62162162162162
651,Independent Floor,2,laxmi nagar,18000,27.649769585253456
1090,Independent Floor,3,laxmi nagar,17000,15.596330275229358
680,Apartment,2,laxmi nagar,11000,16.176470588235293
610,Independent Floor,2,laxmi nagar,13500,22.131147540983605
1350,Independent Floor,3,Poorvi Pitampura,38000,28.14814814814815
1250,Independent Floor,3,other,22000,17.6
1500,Independent Floor,4,Chattarpur Enclave Phase 2,26000,17.333333333333332
900,Independent Floor,2,other,24000,26.666666666666668
1800,Independent Floor,3,other,50000,27.77777777777778
900,Independent Floor,2,other,26000,28.88888888888889
900,Independent Floor,2,other,24000,26.666666666666668
900,Independent Floor,2,other,30000,33.333333333333336
900,Apartment,2,other,30000,33.333333333333336
560,Apartment,2,laxmi nagar,13000,23.214285714285715
560,Apartment,2,laxmi nagar,11000,19.642857142857142
560,Apartment,2,Mangal Bazar Road,12000,21.428571428571427
780,Apartment,2,laxmi nagar,12000,15.384615384615385
1000,Villa,4,other,200000,200.0
750,Independent Floor,2,laxmi nagar,12000,16.0
1750,Independent Floor,3,other,52000,29.714285714285715
900,Independent Floor,2,Poorvi Pitampura,30000,33.333333333333336
650,Apartment,2,Poorvi Pitampura,21000,32.30769230769231
750,Independent Floor,2,other,26000,34.666666666666664
750,Apartment,2,other,20000,26.666666666666668
900,Independent Floor,2,Prashant Vihar Sector 14,24000,26.666666666666668
900,Independent Floor,2,Prashant Vihar Sector 14,20000,22.22222222222222
900,Independent Floor,2,Prashant Vihar Sector 14,23000,25.555555555555557
850,Apartment,2,other,23500,27.647058823529413
900,Independent Floor,3,other,26500,29.444444444444443
900,Independent Floor,2,Poorvi Pitampura,20000,22.22222222222222
900,Independent Floor,2,Poorvi Pitampura,24000,26.666666666666668
900,Independent Floor,2,other,22000,24.444444444444443
900,Independent Floor,2,Sector-7 Rohini,27000,30.0
900,Independent Floor,2,Prashant Vihar Sector 14,21000,23.333333333333332
1350,Independent Floor,3,Prashant Vihar Sector 14,37000,27.40740740740741
2050,Independent Floor,4,other,200000,97.5609756097561
651,Independent Floor,2,laxmi nagar,17000,26.113671274961597
900,Independent Floor,3,laxmi nagar,20000,22.22222222222222
990,Independent Floor,3,laxmi nagar,18000,18.181818181818183
1600,Independent Floor,3,other,17000,10.625
1600,Independent Floor,2,other,25000,15.625
650,Independent Floor,2,laxmi nagar,12000,18.46153846153846
550,Apartment,2,laxmi nagar,11000,20.0
2400,Independent Floor,4,other,75000,31.25
2000,Independent Floor,3,New Rajendra Nagar,82000,41.0
750,Independent Floor,2,Chattarpur Enclave Phase 2,18000,24.0
1250,Independent Floor,2,other,25000,20.0
1300,Apartment,2,other,140000,107.6923076923077
750,Apartment,2,other,25000,33.333333333333336
550,Apartment,2,Poorvi Pitampura,18000,32.72727272727273
710,Apartment,2,other,14000,19.718309859154928
1360,Apartment,3,other,18000,13.235294117647058
1800,Independent Floor,3,other,21000,11.666666666666666
1500,Independent Floor,3,other,36000,24.0
300,Independent Floor,3,other,75000,250.0
300,Independent Floor,4,other,80000,266.6666666666667
900,Independent Floor,2,Govindpuri,12000,13.333333333333334
650,Independent Floor,2,other,10000,15.384615384615385
800,Independent Floor,2,Khirki Extension,15000,18.75
800,Independent Floor,2,Khirki Extension,14000,17.5
1500,Villa,5,other,400000,266.6666666666667
1500,Apartment,3,Sector-18 Dwarka,28000,18.666666666666668
800,Independent Floor,2,Govindpuri,12000,15.0
900,Independent Floor,2,Govindpuri,12000,13.333333333333334
900,Independent Floor,3,Govindpuri,18000,20.0
5211,Villa,4,South Extension Part 1,352162,67.58050278257532
651,Independent Floor,2,laxmi nagar,17000,26.113671274961597
800,Independent Floor,2,other,17000,21.25
900,Independent Floor,2,other,28000,31.11111111111111
1950,Apartment,3,Sector-18 Dwarka,32000,16.41025641025641
900,Independent Floor,2,Uttari Pitampura,21000,23.333333333333332
4950,Independent Floor,5,other,190000,38.38383838383838
750,Independent Floor,2,Chattarpur Enclave Phase 2,13000,17.333333333333332
560,Apartment,2,other,10500,18.75
700,Independent Floor,2,Sector-7 Rohini,18000,25.714285714285715
850,Villa,2,Sector-7 Rohini,18000,21.176470588235293
750,Independent Floor,2,Sector-7 Rohini,17000,22.666666666666668
651,Independent Floor,2,laxmi nagar,15000,23.04147465437788
900,Independent Floor,2,Poorvi Pitampura,23000,25.555555555555557
1650,Apartment,3,Dwarka 11 Sector,38000,23.03030303030303
1000,Apartment,3,other,14000,14.0
950,Apartment,3,Jawahar Park,12500,13.157894736842104
950,Apartment,3,Khanpur Krishna Park,13000,13.68421052631579
900,Apartment,3,other,10000,11.11111111111111
1350,Apartment,3,other,18000,13.333333333333334
750,Apartment,2,other,10500,14.0
950,Apartment,3,Jawahar Park,9500,10.0
810,Apartment,2,Khanpur Krishna Park,10000,12.345679012345679
675,Apartment,2,other,8000,11.851851851851851
1450,Apartment,3,other,18000,12.413793103448276
775,Apartment,2,other,14500,18.70967741935484
810,Apartment,2,other,13000,16.049382716049383
810,Apartment,2,other,15000,18.51851851851852
1100,Apartment,3,other,14000,12.727272727272727
1050,Apartment,3,Jawahar Park,12500,11.904761904761905
950,Apartment,3,other,11000,11.578947368421053
1100,Apartment,3,Khanpur Krishna Park,13000,11.818181818181818
810,Apartment,2,other,9500,11.728395061728396
730,Apartment,2,Jawahar Park,9000,12.32876712328767
730,Apartment,2,Khanpur Krishna Park,8500,11.643835616438356
730,Apartment,2,other,7500,10.273972602739725
950,Apartment,3,other,12000,12.631578947368421
750,Apartment,2,other,9500,12.666666666666666
750,Apartment,2,Khanpur Krishna Park,10000,13.333333333333334
760,Apartment,2,other,8000,10.526315789473685
950,Apartment,3,Khanpur Krishna Park,12000,12.631578947368421
1400,Apartment,3,South Extension Part 1,40000,28.571428571428573
900,Independent Floor,3,laxmi nagar,20000,22.22222222222222
651,Independent Floor,2,other,15000,23.04147465437788
1800,Independent Floor,2,other,24000,13.333333333333334
756,Independent Floor,2,A4 Block Paschim Vihar,22000,29.1005291005291
1800,Independent Floor,3,other,39500,21.944444444444443
756,Independent Floor,2,other,20200,26.719576719576718
1800,Independent Floor,3,Paschim Vihar A 1 Block,29500,16.38888888888889
756,Independent Floor,2,A4 Block Paschim Vihar,19800,26.19047619047619
756,Independent Floor,2,other,18000,23.80952380952381
900,Apartment,2,Paschim Vihar A 1 Block,18200,20.22222222222222
1350,Independent Floor,3,other,34500,25.555555555555557
1800,Independent Floor,3,other,42000,23.333333333333332
2000,Independent Floor,3,other,38500,19.25
756,Independent Floor,2,Paschim Vihar A 1 Block,20800,27.513227513227513
1150,Independent Floor,2,Jangpura Extension,50000,43.47826086956522
850,Independent Floor,2,other,21000,24.705882352941178
1000,Independent House,3,GTB Nagar,35000,35.0
720,Independent Floor,2,Dr Mukherjee Nagar West Bhai Parmanand Colony,17000,23.61111111111111
1600,Independent Floor,3,other,18000,11.25
1350,Independent Floor,3,other,23000,17.037037037037038
651,Independent Floor,2,laxmi nagar,11000,16.897081413210447
2700,Independent Floor,4,South Extension,110000,40.74074074074074
2700,Independent Floor,3,other,90000,33.333333333333336
1500,Villa,3,Delhi Meerut Expressway,25000,16.666666666666668
2185,Apartment,3,other,35000,16.018306636155607
2175,Apartment,3,other,33000,15.172413793103448
2597,Apartment,4,other,34600,13.323065075086639
1755,Apartment,2,other,29000,16.524216524216524
1875,Apartment,3,other,27000,14.4
1897,Apartment,3,other,28000,14.760147601476016
2085,Apartment,3,other,33000,15.827338129496402
2527,Apartment,4,other,40000,15.829046299960428
1996,Apartment,3,other,35000,17.53507014028056
1996,Apartment,3,other,34000,17.034068136272545
2390,Apartment,4,other,34500,14.435146443514645
2170,Apartment,3,other,40000,18.433179723502302
2390,Apartment,4,other,42000,17.573221757322177
1996,Apartment,3,other,38000,19.03807615230461
2100,Apartment,3,other,35000,16.666666666666668
2000,Apartment,2,other,350000,175.0
3000,Independent House,3,other,225000,75.0
1600,Independent Floor,3,Abul Fazal Enclave Jamia Nagar,22000,13.75
1200,Independent Floor,2,other,30000,25.0
850,Apartment,2,Khirki Extension,17500,20.58823529411765
1500,Villa,5,other,200000,133.33333333333334
2700,Independent Floor,4,South Extension,950000,351.85185185185185
1800,Independent Floor,3,other,700000,388.8888888888889
760,Independent Floor,2,other,24000,31.57894736842105
900,Independent Floor,2,Jangpura Extension,27000,30.0
1800,Independent Floor,3,Jangpura Extension,110000,61.111111111111114
1800,Independent Floor,3,other,28000,15.555555555555555
1800,Independent Floor,3,other,34000,18.88888888888889
1500,Independent Floor,3,other,35000,23.333333333333332
2100,Apartment,4,Sector-18 Dwarka,36000,17.142857142857142
1850,Apartment,3,other,105000,56.75675675675676
2700,Independent Floor,3,other,120000,44.44444444444444
2925,Apartment,2,other,120000,41.02564102564103
2000,Independent Floor,3,other,450000,225.0
6000,Independent House,5,other,200000,33.333333333333336
1800,Independent Floor,3,Chittaranjan Park,30000,16.666666666666668
1000,Independent Floor,4,other,225000,225.0
600,Independent Floor,3,other,100000,166.66666666666666
600,Independent Floor,3,other,80000,133.33333333333334
600,Independent Floor,3,other,85000,141.66666666666666
400,Independent Floor,2,other,65000,162.5
600,Independent Floor,3,other,100000,166.66666666666666
600,Independent Floor,3,other,55000,91.66666666666667
1000,Independent Floor,4,other,150000,150.0
600,Independent Floor,3,other,100000,166.66666666666666
1600,Apartment,3,Mayur Vihar Phase 2,32000,20.0
1250,Independent Floor,2,Mayur Vihar Phase 2,20000,16.0
700,Independent Floor,2,Mayur Vihar Phase 2,15000,21.428571428571427
750,Apartment,2,other,9500,12.666666666666666
360,Independent Floor,2,other,27000,75.0
1000,Independent Floor,2,other,30000,30.0
1500,Independent Floor,3,other,40000,26.666666666666668
900,Apartment,2,other,30000,33.333333333333336
3475,Apartment,3,South Extension,60000,17.26618705035971
1100,Apartment,3,other,20000,18.181818181818183
1100,Apartment,2,other,24000,21.818181818181817
1100,Independent Floor,3,other,22000,20.0
1100,Independent Floor,3,other,35000,31.818181818181817
1800,Independent Floor,3,Jangpura Extension,75000,41.666666666666664
750,Independent Floor,2,A4 Block Paschim Vihar,23000,30.666666666666668
550,Independent Floor,2,other,9000,16.363636363636363
1600,Independent Floor,2,New Rajendra Nagar,25000,15.625
1000,Independent Floor,2,other,22500,22.5
600,Independent Floor,3,Bank Enclave,45000,75.0
600,Independent Floor,3,Bank Enclave,75000,125.0
600,Independent Floor,3,Bank Enclave,80000,133.33333333333334
1600,Apartment,3,Bank Enclave,57000,35.625
2700,Independent Floor,4,Bank Enclave,180000,66.66666666666667
1600,Independent Floor,3,Bank Enclave,46000,28.75
2100,Independent Floor,4,Bank Enclave,82000,39.04761904761905
1800,Apartment,5,Bank Enclave,50000,27.77777777777778
600,Independent Floor,3,Bank Enclave,48000,80.0
600,Apartment,3,Bank Enclave,100000,166.66666666666666
2700,Independent Floor,3,Bank Enclave,80000,29.62962962962963
1500,Independent Floor,3,Jangpura Extension,100000,66.66666666666667
6000,Independent House,6,other,100000,16.666666666666668
1200,Independent Floor,3,Abul Fazal Enclave Jamia Nagar,17000,14.166666666666666
1200,Independent Floor,3,Jamia Nagar,17000,14.166666666666666
1440,Independent Floor,4,Chittaranjan Park,60000,41.666666666666664
1440,Independent Floor,3,Chittaranjan Park,50000,34.72222222222222
2200,Independent Floor,3,other,250000,113.63636363636364
651,Apartment,2,Mangal Bazar Road,15000,23.04147465437788
2250,Apartment,4,laxmi nagar,45000,20.0
800,Independent Floor,2,laxmi nagar,30000,37.5
1800,Apartment,3,other,26000,14.444444444444445
1700,Independent Floor,3,other,40000,23.529411764705884
900,Independent Floor,2,Prashant Vihar Sector 14,38000,42.22222222222222
2750,Independent Floor,3,other,100000,36.36363636363637
900,Independent Floor,3,Uttari Pitampura,29500,32.77777777777778
750,Independent Floor,2,Prashant Vihar Sector 14,21500,28.666666666666668
900,Independent Floor,2,Poorvi Pitampura,39000,43.333333333333336
900,Independent Floor,2,other,38000,42.22222222222222
1350,Independent Floor,3,Poorvi Pitampura,50000,37.03703703703704
850,Apartment,2,other,26000,30.58823529411765
1100,Apartment,3,other,20000,18.181818181818183
1200,Apartment,2,other,19000,15.833333333333334
1500,Independent Floor,3,other,35000,23.333333333333332
620,Independent Floor,2,other,18500,29.838709677419356
900,Independent Floor,2,other,25000,27.77777777777778
1900,Independent Floor,3,other,35000,18.42105263157895
900,Independent Floor,2,other,25000,27.77777777777778
2800,Independent Floor,4,other,130000,46.42857142857143
2000,Independent Floor,3,other,800000,400.0
1987,Independent Floor,3,other,75000,37.7453447408153
1500,Apartment,3,other,80000,53.333333333333336
1250,Independent Floor,3,Abul Fazal Enclave Jamia Nagar,22000,17.6
1150,Independent Floor,3,Abul Fazal Enclave Jamia Nagar,14000,12.173913043478262
750,Independent Floor,2,laxmi nagar,12000,16.0
750,Independent Floor,2,laxmi nagar,15000,20.0
1200,Independent Floor,3,laxmi nagar,20000,16.666666666666668
700,Independent Floor,2,laxmi nagar,12000,17.142857142857142
650,Independent Floor,2,laxmi nagar,12000,18.46153846153846
1050,Apartment,3,laxmi nagar,17500,16.666666666666668
1050,Apartment,3,laxmi nagar,16000,15.238095238095237
800,Apartment,2,laxmi nagar,13500,16.875
800,Apartment,2,laxmi nagar,13000,16.25
800,Apartment,2,laxmi nagar,11500,14.375
750,Apartment,2,laxmi nagar,11000,14.666666666666666
600,Independent Floor,2,laxmi nagar,10000,16.666666666666668
750,Apartment,2,laxmi nagar,13000,17.333333333333332
590,Independent Floor,2,laxmi nagar,10000,16.949152542372882
750,Independent Floor,2,laxmi nagar,11000,14.666666666666666
2400,Independent Floor,4,other,50000,20.833333333333332
2000,Independent Floor,3,other,35000,17.5
1869,Apartment,3,other,20000,10.700909577314071
950,Independent Floor,2,other,14000,14.736842105263158
400,Independent Floor,2,other,12000,30.0
1175,Apartment,2,Bank Enclave,14000,11.914893617021276
1195,Apartment,2,other,15000,12.552301255230125
1575,Apartment,3,Delhi Meerut Expressway,35000,22.22222222222222
1575,Apartment,3,other,21200,13.46031746031746
1170,Apartment,2,Bank Enclave,13000,11.11111111111111
1195,Apartment,2,Bank Enclave,15500,12.97071129707113
1150,Apartment,2,other,13000,11.304347826086957
1100,Apartment,2,other,15000,13.636363636363637
1666,Apartment,3,Delhi Meerut Expressway,21500,12.90516206482593
1350,Apartment,3,other,14000,10.37037037037037
1545,Apartment,3,other,17000,11.003236245954692
1350,Apartment,3,other,14000,10.37037037037037
